# wave   flux   error
1183.8007110396243  31.09432379748543  5.487192786452536
1184.073015599469  19.70552846402509  5.677966643782454
1184.3460382199755  16.010948274266433  6.18635336078786
1184.6185023488563  31.260665283322634  6.318427156586141
1184.8916845383987  20.924146340268006  5.776522169969224
1185.1643082363153  12.46070360247798  5.241151133127277
1185.436931934232  20.113217156785534  5.57381252087994
1185.7102736928105  8.849211391674876  5.059053351745928
1185.983056959763  6.306145562535707  4.710003027340251
1186.2565582873774  10.406563942515936  4.683578172612521
1186.5294213388481  3.9692964874788355  4.670007234930694
1186.8030822354983  12.25603815702984  4.776799193286843
1187.0761048560048  7.499113842940945  4.580332875678328
1187.3491274765115  15.287661423609972  4.999046504275766
1187.6229479421977  18.01464757022342  5.139778751723716
1187.8961301317402  17.012228043071826  5.2452704726964
1188.1701101664623  27.72874224042453  5.482706112570998
1188.4434519250408  34.18582713194922  5.776803130633506
1188.717511744281  28.271414229919333  5.652550941517671
1188.9909332873774  29.09171104185408  5.430415927331634
1189.2644346149918  31.808966342347645  5.411742212002467
1189.538733787786  28.94306000019096  5.319914426388449
1189.8123946844362  24.867472710579914  5.399334020031235
1190.0866938572303  30.39188352528806  5.48594170967531
1190.3605143229167  29.467426687389885  5.5920911538794025
1190.6349730647466  25.960166345880914  5.381842529226045
1190.908873314951  31.619802264653433  5.342543310371599
1191.1828533496732  33.821718388497615  5.300125121938784
1191.457551445057  20.12938953781816  5.0852512001419425
1191.7316910488153  17.43859695868987  4.697834181715992
1192.0064689287174  12.713509723219197  4.644241466841469
1192.2806883169935  14.865309546225808  4.491777277667248
1192.5556257659314  18.372741065691915  4.761429043292362
1192.8299249387255  17.04323306465668  4.789819268713678
1193.1043836805554  13.722030553461076  4.795901638408014
1193.3794806985293  16.06838089063894  4.788939164955797
1193.6540192248774  14.911907650193228  4.885411152511998
1193.9292758118872  26.728990209896427  4.91464917545865
1194.2039739072711  23.511375100991422  4.706839614188555
1194.479310278799  7.644571382311169  4.544823419083274
1194.754088158701  8.746916517615972  4.480305617096451
1195.028945823121  19.044083988878587  4.648121423020739
1195.3045215482025  19.194393962988045  4.621196355193578
1195.5795387816586  21.551447161787628  4.647475699334095
1195.8551942912582  25.22426826796318  4.780578016623291
1196.130291309232  25.2686329627449  4.776960515726535
1196.4061861723856  21.301850043884976  4.609725351610076
1196.6813629748774  18.961229977484056  4.584188680166117
1196.9566993464052  27.970796550873057  4.812205096308732
1197.2326739940768  20.73335982771766  4.577688032272341
1197.5080901501226  19.24377009383274  4.567162232748189
1197.7842243668301  27.366101214586784  4.769218768140644
1198.0598000919117  25.968096755723295  4.7817914331071965
1198.3360938776552  21.95840995281899  4.387381024407719
1198.6117493872548  5.437395663193357  3.840891605768688
1198.8881229575163  0.6080160797357671  3.5025660745626066
1199.1639380361519  -1.506488089057716  3.394046343103355
1199.4398328993054  1.2060154975155657  3.5752293940578737
1199.716366038603  14.977583019066923  3.827273304924375
1199.9924204707925  11.265900882979539  3.899273418747069
1200.2691131791257  25.189034278801167  4.16931237173558
1200.5452473958333  22.433654446282404  4.085759187936974
1200.8220996732025  16.995639101731555  4.026860800637402
1201.098313674428  18.408174433762923  4.01462908029445
1201.3746074601715  15.124380358216001  3.93076778553898
1201.6516990910948  10.75037957785247  3.7777098755265697
1201.9280726613563  11.458096150469103  3.807542324619716
1202.2052440767973  14.658051341835579  3.814155848060576
1202.4818570006128  16.464501833157474  3.6783618379080822
