# wave   flux   error
1167.8274516186682  28.23589105403869  12.123451496908212
1168.0960860906862  28.231328218704355  11.575673659136585
1168.3648003472222  28.226763981643096  11.386307853763848
1168.6342326644199  28.222187501464827  10.705742105108405
1168.9031064899918  28.217620461420356  10.974636298952475
1169.1726185917075  28.21304253365382  11.777362045139288
1169.4416519863153  28.208472691417594  11.843281914772186
1169.711323657067  28.203891961659696  11.222093065476988
1169.980357051675  28.199322028543744  11.569956971963167
1170.2495500153186  28.194749339837117  11.233153676634965
1170.5193812551063  28.19016576394219  10.564711762899197
1170.788654003268  28.185591630359244  10.361909991614274
1171.0586448120914  28.18100525450433  10.01745748821753
1171.328077129289  28.17642832156678  9.852332739670928
1171.5981477226308  28.17184050188754  9.799592703337764
1171.8676598243464  28.167262125756338  9.026166614004321
1172.1372517105801  28.162682350717564  9.608481194277795
1172.4075616574755  28.158090333903253  9.989043802606526
1172.6772333282272  28.153509116938096  9.903615980790798
1172.9477028441586  28.14891430300863  9.52389665933659
1173.217534083946  28.144330289556525  9.27997976313514
1173.4880833843954  28.139734034746713  9.966618043597919
1173.757994408701  28.135148581066506  9.258958758115712
1174.0280650020425  28.130560374465738  9.495109642597132
1174.2987738715278  28.12596128228192  9.818187205179573
1174.5689242493872  28.1213716367074  9.740019306928138
1174.8397926879086  28.116769750310418  9.646916948188933
1175.110022850286  28.112178666630456  9.647213283408242
1175.381050857843  28.107573986843107  9.781296092771075
1175.6514405892565  28.102980110396317  10.000730834262232
1175.9218303206699  28.098386193467896  9.669775557664739
1176.7349143433414  28.08457166828431  9.783559994614272
1177.0056232128268  28.07997216917299  9.451124605376446
1177.2770501429738  28.075360430262148  9.000308184345013
1177.5478387969772  28.070759496912896  8.528440995775016
1177.8187072354983  28.066157169014836  8.049321675933337
1178.0903735191994  28.06154124604479  8.462776983190313
1178.3614015267565  28.056936129563926  8.370847061007382
1178.6330678104575  28.052320129538682  8.215277377205435
1178.9042553870506  28.047712225324446  8.218191553044484
1179.1760812397877  28.04309343782381  8.301097755627575
1179.4473486008987  28.03848410239835  8.340205907425448
1179.7186957465278  28.03387337389354  8.358435600416193
1179.9907609528186  28.0292504068032  8.097498559458257
1180.2621878829657  28.02463824840246  7.955838345400529
1180.5343328737745  28.020013851682556  7.878568026265019
1180.8059193729575  28.01539890854084  7.477825458855452
1181.0782239328023  28.010771727328184  7.750939035810651
1181.3498902165034  28.00615535605285  7.975260214676647
1181.6217160692402  28.001536237427352  8.307754735221621
1181.894180198121  27.996906236898795  7.610814797625909
1182.1660858353757  27.992285691446035  7.534887703342423
1182.4387095332925  27.987652908579786  7.4657036305542155
1182.7106949550653  27.983030937198365  7.2573558040929385
1182.9833984375  27.978396728684874  7.075303443221962
1183.2555434283088  27.973771976445683  7.778300621184509
1183.5284064797793  27.969134987338965  7.466274441942911
1183.8007110396243  27.964507455094427  7.515286024673767
1184.073015599469  27.95987988907692  7.625494706692435
1184.3460382199755  27.9552400866153  7.72434098591195
1184.6185023488563  27.950609741915606  7.70663557817228
1184.8916845383987  27.945967161045502  7.6968589811365735
1185.1643082363153  27.941334038523348  7.480982131905004
1185.4375702103757  27.93669003602617  7.14768265527762
1185.7102736928105  27.93205549248125  6.802138744769445
1185.983056959763  27.92741956083737  6.6666708826042695
1186.2565582873774  27.922771393742405  6.682032267187231
1186.5294213388481  27.91813404243097  6.612384151167402
1186.8030822354983  27.91348310000906  6.833043927664083
1187.0761048560048  27.908842973972387  6.794471312294647
1187.3497657526552  27.904191969062545  7.335788396974459
1187.8961301317402  27.894906138762913  7.369400101704842
1188.1701101664623  27.890249617929147  7.350723890492329
1188.4434519250408  27.88560391499793  7.258963731367342
1188.717511744281  27.880945977970267  7.497597591219315
1188.9909332873774  27.87629885946059  7.497867284631924
1189.2651526756536  27.871638151130902  7.166302448088118
1189.538733787786  27.866988261916113  6.85072433442832
1189.8123946844362  27.862336987718578  7.248806852961145
1190.0866938572303  27.857674836275507  6.961123376218633
1190.3605143229167  27.853020792718844  6.935941011524921
1190.6349730647466  27.848355872245577  6.972624781173795
1190.908873314951  27.843700416313816  6.785549058336174
1191.183491625817  27.839032727712272  6.57294004160954
1191.457551445057  27.83437450422922  6.3099432989075455
1191.7316910488153  27.829714897338057  6.261624547282476
1192.0064689287174  27.825044414383765  6.44240707772962
1192.2806883169935  27.82038339742748  6.658917886537569
1192.5556257659314  27.815710148623584  6.677269382838755
1192.8299249387255  27.811047722541414  6.644688291931716
1193.1050219566994  27.806371708799716  6.640874370154292
1193.3794806985293  27.80170651836915  6.7992452510988315
1193.6540192248774  27.79703994613746  6.901397714497216
1193.9292758118872  27.792361142902855  6.722814467852146
1194.2039739072711  27.787691807690205  6.624044641406609
1194.479310278799  27.783011598006215  6.885157219009745
1194.754088158701  27.778340856930924  6.794978048571319
1195.0296638837826  27.77365652934059  6.3203784674694665
1195.3045215482025  27.76898438334487  6.438360083681662
1195.5795387816586  27.76430950094933  6.501839969655412
1195.8551942912582  27.759623744994215  6.426988234789421
1196.130291309232  27.75494745908845  6.384765351943228
1196.4061861723856  27.7502575875188  6.2029809752528635
1196.6813629748774  27.74557989905098  6.14690687725476
1196.957337622549  27.74088862527466  6.426260209402295
1197.2326739940768  27.736208178947212  6.357772898285264
1197.5080901501226  27.731526354066265  6.090330863637802
1197.7842243668301  27.72683230067121  6.089245847461208
1198.0598000919117  27.722147719327985  6.0788977374150805
1198.3360938776552  27.71745090983546  5.577882262911787
1198.6117493872548  27.71276492925429  5.274364765520402
1198.8881229575163  27.708066720904718  4.922998182487103
1199.1639380361519  27.703377985752024  4.91692007197411
1199.4398328993054  27.698687873688588  5.035217208205833
1199.716366038603  27.693986890732972  5.085985924711073
1199.9924204707925  27.689294025510687  5.5722293161837175
1200.2691131791257  27.684590289785877  5.260072005228881
1200.5452473958333  27.67989602868061  5.2895452215857
1200.8220996732025  27.675189541138035  5.295458564697677
1201.098313674428  27.670493885122966  5.151209079352339
1201.3746074601715  27.665796853868557  4.990190586480137
1201.6516990910948  27.66108624041182  4.800499769000297
1201.9280726613563  27.656387815702587  4.549307694652156
1202.2052440767973  27.65167580918233  4.556388693624285
1202.4818570006128  27.646973279259694  4.864989669858076
1202.759108200572  27.642259880653036  4.863256900733287
1203.0358009089052  27.63755595921458  4.482749974730602
1203.3125734017565  27.632850664214033  4.405839239684488
1203.5900639552697  27.628133144762906  4.4254192994395
1203.866916232639  27.623426459714445  4.58070236394599
1204.1445663551879  27.618706194229148  4.590896172538748
1204.421578201593  27.613996763714347  4.8130972659896045
1204.69930810866  27.609275109571637  5.106159165710517
1204.9763997395833  27.604564290975283  5.048710496003783
1205.2542892156862  27.599839892753668  5.0463151221154785
1205.5315404156454  27.59512633064396  5.034840723436117
1205.8088714001226  27.590411397161063  4.839621701813643
1206.0869204452615  27.585684241096757  4.572988182294712
1206.3644109987745  27.580966565563305  4.427191697622337
1206.6426196129494  27.576236667870408  4.431610858489615
1206.9201899509803  27.571517607706745  4.380716300982534
1207.1984783496732  27.566786325817457  4.010730995927024
1207.4762082567402  27.562064525575646  3.910867178132446
1207.754017948325  27.557341355678094  3.943419520862573
1208.032465916054  27.552607321159307  3.8948083680161703
1208.310435176675  27.54788141266199  3.847792388001473
1208.5890427134395  27.543144639986167  3.9815684420736495
1208.8670917585785  27.538417350345938  4.392647193493967
1209.145858864379  27.53367784050775  4.532500877155827
1209.423987694036  27.52894917073229  4.462505839381642
1209.7021963082107  27.5242191330431  4.466811467939272
1209.9812027675653  27.519475519345924  4.504776206446066
1210.2595709507762  27.514742746545956  4.511778594067918
1210.5386571946487  27.509997754669484  4.2775723623430055
1210.8171051623774  27.505263604251525  4.284329956944422
1211.096350975286  27.500515878721373  4.228210401407232
1211.3749585120506  27.49577899520371  4.147658543323912
1211.6535660488153  27.491042102024828  4.07603259026772
1211.9329714307598  27.486291634417142  4.134029387128958
1212.2118183210785  27.481550653150684  4.257990295199678
1212.4913034875408  27.476798810923125  4.381192864404836
1212.7703099468954  27.472055099077817  4.590796023768667
1213.0499546823937  27.467300526742925  4.946452656084784
1213.3289611417483  27.4625567983606  5.176663323703004
1213.608127170139  27.457810349075135  5.1232795520162435
1213.8880112591912  27.453051683499176  5.026327025752712
1214.1672570720996  27.44830386269845  5.228519943257331
1214.4472209456699  27.44354382608776  4.94892051345221
1214.7266263276144  27.43879327827843  4.899508693197467
1215.0066699857025  27.434031871666356  4.741725854093625
1215.286234936683  27.429278597872887  4.511907131396346
1215.5657998876634  27.424525318008264  4.428878560836851
1215.8460828993054  27.41975982354476  4.415234953129639
1216.125807419322  27.415003819240283  4.389135201526553
1216.40625  27.410235600826944  5.141241017132582
1216.6860543045343  27.40547822964958  5.079812629292512
1216.9666564542483  27.40070728832226  4.551084831139018
1217.2466203278186  27.395947194773196  4.680722933503352
1217.526663985907  27.39118574043213  4.612381804148315
1217.807345920139  27.386413429768346  4.5141300204811134
1218.087549147263  27.381649254613375  4.657805164448014
1218.368390650531  27.37687422364155  4.503037857853552
1218.6486736621732  27.372108685258237  4.496243030256608
1218.929754518995  27.3673295784793  4.552977104493588
1219.2101173151552  27.362562677915527  4.425200576067354
1219.4906396803513  27.357793061839235  4.394876633619467
1219.7718003216912  27.35301259122825  4.265657133610358
1220.0524024714052  27.348241614546662  4.219853770790763
1220.333802466299  27.34345707075423  4.178196233385389
1220.614484400531  27.3386847345215  4.166926772914351
1220.895964179943  27.333898831699585  4.144788514652148
1221.1768854677287  27.329122423875326  4.098154269747813
1221.4578067555146  27.324346015475538  4.0295421895203045
1221.7394461039623  27.319557397824582  4.093651286189336
1222.0205269607843  27.314778275970294  4.127874341374972
1222.302325878268  27.309986945396442  4.120992135291455
1222.5834865196077  27.30520646769957  3.9958332168574886
1222.8654450061274  27.300412425270004  3.821532972305425
1223.1467652165034  27.295629236247777  3.542355591525605
1223.428085426879  27.290846048509625  3.2514182794347053
1223.7102034824345  27.286049296849573  3.1957164354405627
1223.9917630463644  27.281262042842435  2.8636787638388603
1224.2740406709559  27.276462582007177  2.6588699350686507
1224.5556800194036  27.271673975899006  2.6342712206067445
1224.838037428513  27.26687316351107  2.6901531005183053
1225.1198363459966  27.262081849831343  2.759971223470472
1225.4016352634803  27.257290539309874  3.04619368099167
1225.6842320261437  27.252485666796638  3.3921236062808733
1225.9661905126634  27.24769165032223  3.6360966562345607
1226.2488670598448  27.242885428957287  3.6884579306875795
1226.5309851154002  27.238088707614093  3.601529746960585
1226.8138212316176  27.233279781944024  3.49645471664067
1227.0960190716912  27.228481713356143  3.4140396174709413
1227.3790147569443  27.223670084472282  3.1881288132792176
1227.661372166054  27.218869313191774  2.832689803733014
1227.9438093596814  27.214067190968105  2.6922305300648453
1228.2269646139705  27.20925286584125  2.785864474283291
1228.509481592116  27.2044493990938  2.846535229492573
1228.7927964154412  27.19963237349183  2.8386607276333273
1229.0754729626226  27.194826206787525  3.0493106295636414
1229.3588675704657  27.19000783833603  2.988733263823803
1229.641703686683  27.185198972775744  2.8226354133375087
1229.9246195874182  27.180388758193462  2.805338703989117
1230.2081737642973  27.175567699259297  2.855742169966092
1230.4911694495506  27.170756143991603  2.850483272966239
1230.7749629799837  27.165931031933766  2.6914643131086144
1231.0581182342728  27.161116780574154  2.4425306084062997
1231.3419915492238  27.156290329531  2.374920676330836
1231.625226588031  27.15147473969417  2.4595375229651766
1231.9085414113563  27.146657802770047  2.4677985784774337
1232.192654079861  27.141827310561045  2.5345987140141117
1232.4761284722222  27.137007680325482  2.5627830673375223
1232.760320925245  27.132175851908695  2.6452233970947128
1233.043954886642  27.12735352948111  2.6456081189207423
1233.328227124183  27.12252036596828  2.7211026242443666
1233.612020654616  27.117695352471195  2.793020409574553
1233.895734400531  27.1128717068095  2.870129322459449
1234.1803257761437  27.108033151535285  2.764053344788347
1234.4641990910948  27.10320681648149  2.596817962635457
1234.7488702512255  27.098366928918203  2.6548285661629243
1235.0329829197303  27.0935365491367  2.4859670159030913
1235.317733864379  27.08869533040827  2.425002198414881
1235.6019263174019  27.08386361996658  2.5398481748191597
1235.886198554943  27.079030566372445  2.4475256960813097
1236.1711888531454  27.07418531830673  2.3917547291395023
1236.4555408752042  27.069350935740566  2.4803528811206292
1236.740690742443  27.064503002887374  2.545040760828133
1237.0252023335377  27.059665936035717  2.6935934672787107
1237.3104319852941  27.054816675978614  2.688075369958906
1237.595103145425  27.049976925985483  2.8918773760754743
1237.8797743055554  27.045137191261666  3.0777409963267703
1238.165243310866  27.040283907868414  3.1841035187299846
1238.4500740400326  27.035441491717798  3.2428143928231603
